index,source,target
4565,ゲノムＦベルト・水,
4566,ゲノムFZベルト・水,
4567,ゲノムHSベルト・水,
4568,ゲノムGSベルト・水,
4569,ゲノムGPベルト・水,
4570,ゲノムウエスト・赤,Taille Génome rouge
4571,ゲノムＦウエスト・赤,Taille Génome F rouge
4572,ゲノムFZウエスト・赤,Taille Génome FZ rouge
4573,ゲノムHSウエスト・赤,Taille Génome HS rouge
4574,ゲノムGSウエスト・赤,Taille Génome GS rouge
4575,ゲノムGPウエスト・赤,Taille Génome GP rouge
4576,ゲノムベルト・赤,Ceinture Génome rouge
4577,ゲノムＦベルト・赤,Ceinture Génome F rouge
4578,ゲノムFZベルト・赤,Ceinture Génome FZ rouge
4579,ゲノムHSベルト・赤,Ceinture Génome HS rouge
4580,ゲノムGSベルト・赤,Ceinture Génome GS rouge
4581,ゲノムGPベルト・赤,Ceinture Génome GP rouge
4582,ゲノムウエスト・紫,Taille Génome violette
4583,ゲノムＦウエスト・紫,Taille Génome F violette
4584,ゲノムFZウエスト・紫,Taille Génome FZ violette
4585,ゲノムHSウエスト・紫,Taille Génome HS violette
4586,ゲノムGSウエスト・紫,Taille Génome GS violette
4587,ゲノムGPウエスト・紫,Taille Génome GP violette
4588,ゲノムベルト・紫,Ceinture Génome violette
4589,ゲノムＦベルト・紫,Ceinture Génome F violette
4590,ゲノムFZベルト・紫,Ceinture Génome FZ violette
4591,ゲノムHSベルト・紫,Ceinture Génome HS violette
4592,ゲノムGSベルト・紫,Ceinture Génome GS violette
4593,ゲノムGPベルト・紫,Ceinture Génome GP violette
4594,ディヴォルベルト緑,Ceinture Divol verte
4595,ディヴォルＦベルト緑,Ceinture Divol F verte
4596,ディヴォルFZベルト緑,Ceinture Divol FZ verte
4597,ディヴォルHSベルト緑,Ceinture Divol HS verte
4598,ディヴォルGSベルト緑,Ceinture Divol GS verte
4599,ディヴォルGPベルト緑,Ceinture Divol GP verte
4600,ディヴォルコート緑,Manteau Divol vert
4601,ディヴォルＦコート緑,Manteau Divol F vert
4602,ディヴォルFZコート緑,Manteau Divol FZ vert
4603,ディヴォルHSコート緑,Manteau Divol HS vert
4604,ディヴォルGSコート緑,Manteau Divol GS vert
4605,ディヴォルGPコート緑,Manteau Divol GP vert
4606,ディヴォルベルト茶,Ceinture Divol brune
4607,ディヴォルＦベルト茶,Ceinture Divol F brune
4608,ディヴォルFZベルト茶,Ceinture Divol FZ brune
4609,ディヴォルHSベルト茶,Ceinture Divol HS brune
4610,ディヴォルGSベルト茶,Ceinture Divol GS brune
4611,ディヴォルGPベルト茶,Ceinture Divol GP brune
4612,ディヴォルコート茶,Manteau Divol brun
4613,ディヴォルＦコート茶,Manteau Divol F brun
4614,ディヴォルFZコート茶,Manteau Divol FZ brun
4615,ディヴォルHSコート茶,Manteau Divol HS brun
4616,ディヴォルGSコート茶,Manteau Divol GS brun
4617,ディヴォルGPコート茶,Manteau Divol GP brun
4618,ディヴォルベルト白,Ceinture Divol blanche
4619,ディヴォルＦベルト白,Ceinture Divol F blanche
4620,ディヴォルFZベルト白,Ceinture Divol FZ blanche
4621,ディヴォルHSベルト白,Ceinture Divol HS blanche
4622,ディヴォルGSベルト白,Ceinture Divol GS blanche
4623,ディヴォルGPベルト白,Ceinture Divol GP blanche
4624,ディヴォルコート白,Manteau Divol blanc
4625,ディヴォルＦコート白,Manteau Divol F blanc
4626,ディヴォルFZコート白,Manteau Divol FZ blanc
4627,ディヴォルHSコート白,Manteau Divol HS blanc
4628,ディヴォルGSコート白,Manteau Divol GS blanc
4629,ディヴォルGPコート白,Manteau Divol GP blanc
4630,ダンテウエスト・赤,Taille Dante rouge
4631,ダンテＦウエスト・赤,Taille Dante F rouge
4632,ダンテFZウエスト・赤,Taille Dante FZ rouge
4633,ダンテHSウエスト・赤,Taille Dante HS rouge
4634,ダンテGSウエスト・赤,Taille Dante GS rouge
4635,ダンテGPウエスト・赤,Taille Dante GP rouge
4636,ダンテベルト・赤,Ceinture Dante rouge
4637,ダンテＦベルト・赤,Ceinture Dante F rouge
4638,ダンテFZベルト・赤,Ceinture Dante FZ rouge
4639,ダンテHSベルト・赤,Ceinture Dante HS rouge
4640,ダンテGSベルト・赤,Ceinture Dante GS rouge
4641,ダンテGPベルト・赤,Ceinture Dante GP rouge
4642,レディウエスト・白,Taille Dame blanche
4643,レディＦウエスト・白,Taille Dame F blanche
4644,レディFZウエスト・白,Taille Dame FZ blanche
4645,レディHSウエスト・白,Taille Dame HS blanche
4646,レディGSウエスト・白,Taille Dame GS blanche
4647,レディGPウエスト・白,Taille Dame GP blanche
4648,レディベルト・白,Ceinture Dame blanche
4649,レディＦベルト・白,Ceinture Dame F blanche
4650,レディFZベルト・白,Ceinture Dame FZ blanche
4651,レディHSベルト・白,Ceinture Dame HS blanche
4652,レディGSベルト・白,Ceinture Dame GS blanche
4653,レディGPベルト・白,Ceinture Dame GP blanche
4654,ダンテウエスト・黒,Taille Dante noire
4655,ダンテＦウエスト・黒,Taille Dante F noire
4656,ダンテFZウエスト・黒,Taille Dante FZ noire
4657,ダンテHSウエスト・黒,Taille Dante HS noire
4658,ダンテGSウエスト・黒,Taille Dante GS noire
4659,ダンテGPウエスト・黒,Taille Dante GP noire
4660,ダンテベルト・黒,Ceinture Dante noire
4661,ダンテＦベルト・黒,Ceinture Dante F noire
4662,ダンテFZベルト・黒,Ceinture Dante FZ noire
4663,ダンテHSベルト・黒,Ceinture Dante HS noire
4664,ダンテGSベルト・黒,Ceinture Dante GS noire
4665,ダンテGPベルト・黒,Ceinture Dante GP noire
4666,レディウエスト・黒,Taille Dame noire
4667,レディＦウエスト・黒,Taille Dame F noire
4668,レディFZウエスト・黒,Taille Dame FZ noire
4669,レディHSウエスト・黒,Taille Dame HS noire
4670,レディGSウエスト・黒,Taille Dame GS noire
4671,レディGPウエスト・黒,Taille Dame GP noire
4672,レディベルト・黒,Ceinture Dame noire
4673,レディＦベルト・黒,Ceinture Dame F noire
4674,レディFZベルト・黒,Ceinture Dame FZ noire
4675,レディHSベルト・黒,Ceinture Dame HS noire
4676,レディGSベルト・黒,Ceinture Dame GS noire
4677,レディGPベルト・黒,Ceinture Dame GP noire
4678,ダンテウエスト・白,Taille Dante blanche
4679,ダンテＦウエスト・白,Taille Dante F blanche
4680,ダンテFZウエスト・白,Taille Dante FZ blanche
4681,ダンテHSウエスト・白,Taille Dante HS blanche
4682,ダンテGSウエスト・白,Taille Dante GS blanche
4683,ダンテGPウエスト・白,Taille Dante GP blanche
4684,ダンテベルト・白,Ceinture Dante blanche
4685,ダンテＦベルト・白,Ceinture Dante F blanche
4686,ダンテFZベルト・白,Ceinture Dante FZ blanche
4687,ダンテHSベルト・白,Ceinture Dante HS blanche
4688,ダンテGSベルト・白,Ceinture Dante GS blanche
4689,ダンテGPベルト・白,Ceinture Dante GP blanche
4690,レディウエスト・赤,Taille Dame rouge
4691,レディＦウエスト・赤,Taille Dame F rouge
4692,レディFZウエスト・赤,Taille Dame FZ rouge
4693,レディHSウエスト・赤,Taille Dame HS rouge
4694,レディGSウエスト・赤,Taille Dame GS rouge
4695,レディGPウエスト・赤,Taille Dame GP rouge
4696,レディベルト・赤,Ceinture Dame rouge
4697,レディＦベルト・赤,Ceinture Dame F rouge
4698,レディFZベルト・赤,Ceinture Dame FZ rouge
4699,レディHSベルト・赤,Ceinture Dame HS rouge
4700,レディGSベルト・赤,Ceinture Dame GS rouge
4701,レディGPベルト・赤,Ceinture Dame GP rouge
4702,ダンテウエスト・緑,Taille Dante verte
4703,ダンテＦウエスト・緑,Taille Dante F verte
4704,ダンテFZウエスト・緑,Taille Dante FZ verte
4705,ダンテHSウエスト・緑,Taille Dante HS verte
4706,ダンテGSウエスト・緑,Taille Dante GS verte
4707,ダンテGPウエスト・緑,Taille Dante GP verte
4708,ダンテベルト・緑,Ceinture Dante verte
4709,ダンテＦベルト・緑,Ceinture Dante F verte
4710,ダンテFZベルト・緑,Ceinture Dante FZ verte
4711,ダンテHSベルト・緑,Ceinture Dante HS verte
4712,ダンテGSベルト・緑,Ceinture Dante GS verte
4713,ダンテGPベルト・緑,Ceinture Dante GP verte
4714,レディウエスト・緑,Taille Dame verte
4715,レディＦウエスト・緑,Taille Dame F verte
4716,レディFZウエスト・緑,Taille Dame FZ verte
4717,レディHSウエスト・緑,Taille Dame HS verte
4718,レディGSウエスト・緑,Taille Dame GS verte
4719,レディGPウエスト・緑,Taille Dame GP verte
4720,レディベルト・緑,Ceinture Dame verte
4721,レディＦベルト・緑,Ceinture Dame F verte
4722,レディFZベルト・緑,Ceinture Dame FZ verte
4723,レディHSベルト・緑,Ceinture Dame HS verte
4724,レディGSベルト・緑,Ceinture Dame GS verte
4725,レディGPベルト・緑,Ceinture Dame GP verte
4726,昇龍FZ黒帯・白,
4727,昇龍HS黒帯・白,
4728,昇龍GS黒帯・白,
4729,昇龍GP黒帯・白,
4730,波動FZ黒帯・白,
4731,波動HS黒帯・白,
4732,波動GS黒帯・白,
4733,波動GP黒帯・白,
4734,百裂FZ腰帯・青,
4735,百裂HS腰帯・青,
4736,百裂GS腰帯・青,
4737,百裂GP腰帯・青,
4738,気功FZ腰帯・青,
4739,気功HS腰帯・青,
4740,気功GS腰帯・青,
4741,気功GP腰帯・青,
4742,昇龍FZ黒帯・紺,
4743,昇龍HS黒帯・紺,
4744,昇龍GS黒帯・紺,
4745,昇龍GP黒帯・紺,
4746,波動FZ黒帯・紺,
4747,波動HS黒帯・紺,
4748,波動GS黒帯・紺,
4749,波動GP黒帯・紺,
4750,百裂FZ腰帯・黒,
4751,百裂HS腰帯・黒,
4752,百裂GS腰帯・黒,
4753,百裂GP腰帯・黒,
4754,気功FZ腰帯・黒,
4755,気功HS腰帯・黒,
4756,気功GS腰帯・黒,
4757,気功GP腰帯・黒,
4758,昇龍FZ黒帯・黄,
4759,昇龍HS黒帯・黄,
4760,昇龍GS黒帯・黄,
4761,昇龍GP黒帯・黄,
4762,波動FZ黒帯・黄,
4763,波動HS黒帯・黄,
4764,波動GS黒帯・黄,
4765,波動GP黒帯・黄,
4766,百裂FZ腰帯・黄,
4767,百裂HS腰帯・黄,
4768,百裂GS腰帯・黄,
4769,百裂GP腰帯・黄,
4770,気功FZ腰帯・黄,
4771,気功HS腰帯・黄,
4772,気功GS腰帯・黄,
4773,気功GP腰帯・黄,
4774,昇龍FZ黒帯・紫,
4775,昇龍HS黒帯・紫,
4776,昇龍GS黒帯・紫,
4777,昇龍GP黒帯・紫,
4778,波動FZ黒帯・紫,
4779,波動HS黒帯・紫,
4780,波動GS黒帯・紫,
4781,波動GP黒帯・紫,
4782,百裂FZ腰帯・緑,
4783,百裂HS腰帯・緑,
4784,百裂GS腰帯・緑,
4785,百裂GP腰帯・緑,
4786,気功FZ腰帯・緑,
4787,気功HS腰帯・緑,
4788,気功GS腰帯・緑,
4789,気功GP腰帯・緑,
4790,竜巻FZ色帯・黒,
4791,竜巻HS色帯・黒,
4792,竜巻GS色帯・黒,
4793,竜巻GP色帯・黒,
4794,真空FZ色帯・黒,
4795,真空HS色帯・黒,
4796,真空GS色帯・黒,
4797,真空GP色帯・黒,
4798,千裂FZ腰帯・黒,
4799,千裂HS腰帯・黒,
4800,千裂GS腰帯・黒,
4801,千裂GP腰帯・黒,
4802,覇山FZ腰帯・黒,
4803,覇山HS腰帯・黒,
4804,覇山GS腰帯・黒,
4805,覇山GP腰帯・黒,
4806,竜巻FZ色帯・茶,
4807,竜巻HS色帯・茶,
4808,竜巻GS色帯・茶,
4809,竜巻GP色帯・茶,
4810,真空FZ色帯・茶,
4811,真空HS色帯・茶,
4812,真空GS色帯・茶,
4813,真空GP色帯・茶,
4814,千裂FZ腰帯・紫,
4815,千裂HS腰帯・紫,
4816,千裂GS腰帯・紫,
4817,千裂GP腰帯・紫,
4818,覇山FZ腰帯・紫,
4819,覇山HS腰帯・紫,
4820,覇山GS腰帯・紫,
4821,覇山GP腰帯・紫,
4822,竜巻FZ色帯・白,
4823,竜巻HS色帯・白,
4824,竜巻GS色帯・白,
4825,竜巻GP色帯・白,
4826,真空FZ色帯・白,
4827,真空HS色帯・白,
4828,真空GS色帯・白,
4829,真空GP色帯・白,
4830,千裂FZ腰帯・白,
4831,千裂HS腰帯・白,
4832,千裂GS腰帯・白,
4833,千裂GP腰帯・白,
4834,覇山FZ腰帯・白,
4835,覇山HS腰帯・白,
4836,覇山GS腰帯・白,
4837,覇山GP腰帯・白,
4838,竜巻FZ色帯・青,
4839,竜巻HS色帯・青,
4840,竜巻GS色帯・青,
4841,竜巻GP色帯・青,
4842,真空FZ色帯・青,
4843,真空HS色帯・青,
4844,真空GS色帯・青,
4845,真空GP色帯・青,
4846,千裂FZ腰帯・緑,
4847,千裂HS腰帯・緑,
4848,千裂GS腰帯・緑,
4849,千裂GP腰帯・緑,
4850,覇山FZ腰帯・緑,
4851,覇山HS腰帯・緑,
4852,覇山GS腰帯・緑,
4853,覇山GP腰帯・緑,
4854,デモンFZコート・青,Manteau Démon FZ bleu
4855,デモンHSコート・青,Manteau Démon HS bleu
4856,デモンGSコート・青,Manteau Démon GS bleu
4857,デモンGPコート・青,Manteau Démon GP bleu
4858,カオスFZコート・青,Manteau Chaos FZ bleu
4859,カオスHSコート・青,Manteau Chaos HS bleu
4860,カオスGSコート・青,Manteau Chaos GS bleu
4861,カオスGPコート・青,Manteau Chaos GP bleu
4862,シャドウFZウイング紫,
4863,シャドウHSウイング紫,
4864,シャドウGSウイング紫,
4865,シャドウGPウイング紫,
4866,ソウルFZウイング・紫,
4867,ソウルHSウイング・紫,
4868,ソウルGSウイング・紫,
4869,ソウルGPウイング・紫,
4870,デモンFZコート・赤,Manteau Démon FZ rouge
4871,デモンHSコート・赤,Manteau Démon HS rouge
4872,デモンGSコート・赤,Manteau Démon GS rouge
4873,デモンGPコート・赤,Manteau Démon GP rouge
4874,カオスFZコート・赤,Manteau Chaos FZ rouge
4875,カオスHSコート・赤,Manteau Chaos HS rouge
4876,カオスGSコート・赤,Manteau Chaos GS rouge
4877,カオスGPコート・赤,Manteau Chaos GP rouge
4878,シャドウFZウイング赤,
4879,シャドウHSウイング赤,
4880,シャドウGSウイング赤,
4881,シャドウGPウイング赤,
4882,ソウルFZウイング・赤,
4883,ソウルHSウイング・赤,
4884,ソウルGSウイング・赤,
4885,ソウルGPウイング・赤,
4886,デモンFZコート・緑,Manteau Démon FZ vert
4887,デモンHSコート・緑,Manteau Démon HS vert
4888,デモンGSコート・緑,Manteau Démon GS vert
4889,デモンGPコート・緑,Manteau Démon GP vert
4890,カオスFZコート・緑,Manteau Chaos FZ vert
4891,カオスHSコート・緑,Manteau Chaos HS vert
4892,カオスGSコート・緑,Manteau Chaos GS vert
4893,カオスGPコート・緑,Manteau Chaos GP vert
4894,シャドウFZウイング緑,
4895,シャドウHSウイング緑,
4896,シャドウGSウイング緑,
4897,シャドウGPウイング緑,
4898,ソウルFZウイング・緑,
4899,ソウルHSウイング・緑,
4900,ソウルGSウイング・緑,
4901,ソウルGPウイング・緑,
4902,デモンFZコート・白,Manteau Démon FZ blanc
4903,デモンHSコート・白,Manteau Démon HS blanc
4904,デモンGSコート・白,Manteau Démon GS blanc
4905,デモンGPコート・白,Manteau Démon GP blanc
4906,カオスFZコート・白,Manteau Chaos FZ blanc
4907,カオスHSコート・白,Manteau Chaos HS blanc
4908,カオスGSコート・白,Manteau Chaos GS blanc
4909,カオスGPコート・白,Manteau Chaos GP blanc
4910,シャドウFZウイング白,
4911,シャドウHSウイング白,
4912,シャドウGSウイング白,
4913,シャドウGPウイング白,
4914,ソウルFZウイング・白,
4915,ソウルHSウイング・白,
4916,ソウルGSウイング・白,
4917,ソウルGPウイング・白,
4918,一閃GS【腰当て】・赤,
4919,一閃GP【腰当て】・赤,
4920,構射GS【腰当て】・赤,
4921,構射GP【腰当て】・赤,
4922,蜂針GS【腰当て】・橙,
4923,蜂針GP【腰当て】・橙,
4924,気弾GS【腰当て】・橙,
4925,気弾GP【腰当て】・橙,
4926,一閃GS【腰当て】・青,
4927,一閃GP【腰当て】・青,
4928,構射GS【腰当て】・青,
4929,構射GP【腰当て】・青,
4930,蜂針GS【腰当て】・青,
4931,蜂針GP【腰当て】・青,
4932,気弾GS【腰当て】・青,
4933,気弾GP【腰当て】・青,
4934,一閃GS【腰当て】・黄,
4935,一閃GP【腰当て】・黄,
4936,構射GS【腰当て】・黄,
4937,構射GP【腰当て】・黄,
4938,蜂針GS【腰当て】・黄,
4939,蜂針GP【腰当て】・黄,
4940,気弾GS【腰当て】・黄,
4941,気弾GP【腰当て】・黄,
4942,一閃GS【腰当て】・黒,
4943,一閃GP【腰当て】・黒,
4944,構射GS【腰当て】・黒,
4945,構射GP【腰当て】・黒,
4946,蜂針GS【腰当て】・黒,
4947,蜂針GP【腰当て】・黒,
4948,気弾GS【腰当て】・黒,
4949,気弾GP【腰当て】・黒,
4950,神龍GS黒帯・赤,
4951,神龍GP黒帯・赤,
4952,裂破GS黒帯・赤,
4953,裂破GP黒帯・赤,
4954,キャノンGSウィル・水,
4955,キャノンGPウィル・水,
4956,アクセルGSウィル・水,
4957,アクセルGPウィル・水,
